sample_id,relative_path,split,signer,source_split,sign_id,label_ar,label_en,unified_token,unified_token_id,start,end,frames,face_rate,pose_rate,left_hand_rate,right_hand_rate,best_hand_rate,quality_score,train_eligible
karsl_03_train_0419_03_03_0419_27_02_18_21_05_30_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_05_30)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730306,2730355,49,1.0,1.0,0.959184,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_27_02_18_21_05_37_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_05_37)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730355,2730407,52,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_27_02_18_21_05_41_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_05_41)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730407,2730459,52,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_27_02_18_21_05_44_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_05_44)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730459,2730504,45,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_27_02_18_21_05_48_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_05_48)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730504,2730557,53,1.0,1.0,0.981132,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_27_02_18_21_05_51_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_05_51)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730557,2730604,47,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_27_02_18_21_05_55_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_05_55)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730604,2730654,50,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_27_02_18_21_05_58_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_05_58)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730654,2730706,52,1.0,1.0,0.980769,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_27_02_18_21_06_02_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_06_02)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730706,2730759,53,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_27_02_18_21_06_06_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_06_06)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730759,2730810,51,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_27_02_18_21_06_13_c_mp4,03/train/0419/03_03_0419_(27_02_18_21_06_13)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730810,2730868,58,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_11_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_11)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730868,2730920,52,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_15_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_15)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730920,2730967,47,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_25_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_25)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2730967,2731022,55,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_29_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_29)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731022,2731078,56,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_33_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_33)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731078,2731134,56,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_36_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_36)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731134,2731185,51,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_40_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_40)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731185,2731241,56,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_43_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_43)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731241,2731298,57,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_47_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_47)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731298,2731348,50,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_53_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_53)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731348,2731400,52,1.0,1.0,0.980769,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_32_57_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_32_57)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731400,2731450,50,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_00_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_00)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731450,2731497,47,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_03_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_03)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731497,2731553,56,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_07_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_07)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731553,2731604,51,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_13_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_13)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731604,2731659,55,1.0,1.0,0.981818,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_16_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_16)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731659,2731711,52,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_20_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_20)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731711,2731771,60,1.0,1.0,0.966667,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_23_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_23)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731771,2731824,53,1.0,1.0,0.981132,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_27_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_27)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731824,2731872,48,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_30_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_30)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731872,2731924,52,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_34_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_34)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731924,2731975,51,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0419_03_03_0419_30_11_17_22_33_37_c_mp4,03/train/0419/03_03_0419_(30_11_17_22_33_37)_c.mp4,test,03,train,0419,سبحان الله,How great is our God,سبحان_الله,1178,2731975,2732025,50,1.0,1.0,0.98,1.0,1.0,1.0,True
karsl_03_train_0420_03_03_0420_27_02_18_21_07_38_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_07_38)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732025,2732071,46,1.0,1.0,0.978261,0.934783,0.978261,0.98587,True
karsl_03_train_0420_03_03_0420_27_02_18_21_07_45_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_07_45)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732071,2732119,48,1.0,1.0,1.0,0.625,1.0,1.0,True
karsl_03_train_0420_03_03_0420_27_02_18_21_07_49_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_07_49)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732119,2732169,50,1.0,1.0,0.82,0.76,0.82,0.883,True
karsl_03_train_0420_03_03_0420_27_02_18_21_07_52_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_07_52)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732169,2732217,48,1.0,1.0,1.0,0.958333,1.0,1.0,True
karsl_03_train_0420_03_03_0420_27_02_18_21_07_59_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_07_59)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732217,2732260,43,1.0,1.0,0.767442,0.697674,0.767442,0.848837,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_02_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_02)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732260,2732310,50,1.0,1.0,0.96,0.64,0.96,0.974,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_06_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_06)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732310,2732360,50,1.0,1.0,0.86,0.92,0.92,0.948,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_09_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_09)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732360,2732412,52,1.0,1.0,0.673077,0.923077,0.923077,0.95,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_13_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_13)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732412,2732464,52,1.0,1.0,0.942308,0.826923,0.942308,0.9625,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_16_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_16)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732464,2732512,48,1.0,1.0,0.9375,0.791667,0.9375,0.959375,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_19_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_19)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732512,2732563,51,1.0,1.0,0.960784,0.960784,0.960784,0.97451,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_23_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_23)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732563,2732611,48,1.0,1.0,0.979167,0.833333,0.979167,0.986458,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_26_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_26)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732611,2732655,44,1.0,1.0,0.795455,0.727273,0.795455,0.867045,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_29_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_29)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732655,2732709,54,1.0,1.0,0.962963,0.648148,0.962963,0.975926,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_36_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_36)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732709,2732760,51,1.0,1.0,0.941176,0.843137,0.941176,0.961765,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_39_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_39)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732760,2732810,50,1.0,1.0,0.94,0.72,0.94,0.961,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_43_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_43)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732810,2732855,45,1.0,1.0,0.977778,0.644444,0.977778,0.985556,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_46_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_46)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732855,2732903,48,1.0,1.0,0.979167,0.770833,0.979167,0.986458,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_49_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_49)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732903,2732951,48,1.0,1.0,0.895833,0.833333,0.895833,0.932292,True
karsl_03_train_0420_03_03_0420_27_02_18_21_08_52_c_mp4,03/train/0420/03_03_0420_(27_02_18_21_08_52)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732951,2732995,44,1.0,1.0,0.977273,0.795455,0.977273,0.985227,True
karsl_03_train_0420_03_03_0420_30_11_17_22_35_51_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_35_51)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2732995,2733050,55,1.0,1.0,0.927273,0.781818,0.927273,0.952727,True
karsl_03_train_0420_03_03_0420_30_11_17_22_35_55_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_35_55)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733050,2733099,49,1.0,1.0,1.0,0.714286,1.0,1.0,True
karsl_03_train_0420_03_03_0420_30_11_17_22_35_58_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_35_58)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733099,2733149,50,1.0,1.0,1.0,0.58,1.0,1.0,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_06_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_06)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733149,2733204,55,1.0,1.0,0.963636,0.909091,0.963636,0.976364,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_13_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_13)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733204,2733258,54,1.0,1.0,0.962963,0.62963,0.962963,0.975926,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_16_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_16)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733258,2733312,54,1.0,1.0,1.0,0.833333,1.0,1.0,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_19_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_19)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733312,2733362,50,1.0,1.0,0.96,0.94,0.96,0.974,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_23_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_23)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733362,2733408,46,1.0,1.0,0.978261,0.891304,0.978261,0.98587,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_26_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_26)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733408,2733457,49,1.0,1.0,1.0,0.673469,1.0,1.0,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_29_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_29)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733457,2733501,44,1.0,1.0,0.977273,0.636364,0.977273,0.985227,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_32_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_32)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733501,2733553,52,1.0,1.0,1.0,0.826923,1.0,1.0,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_36_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_36)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733553,2733599,46,1.0,1.0,0.956522,0.869565,0.956522,0.971739,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_39_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_39)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733599,2733643,44,1.0,1.0,0.954545,0.840909,0.954545,0.970455,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_42_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_42)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733643,2733689,46,1.0,1.0,0.934783,0.913043,0.934783,0.957609,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_45_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_45)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733689,2733745,56,1.0,1.0,0.946429,0.732143,0.946429,0.965179,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_49_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_49)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733745,2733798,53,1.0,1.0,0.943396,0.811321,0.943396,0.963208,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_52_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_52)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733798,2733847,49,1.0,1.0,0.959184,0.857143,0.959184,0.973469,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_56_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_56)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733847,2733897,50,1.0,1.0,0.96,0.88,0.96,0.974,True
karsl_03_train_0420_03_03_0420_30_11_17_22_36_59_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_36_59)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733897,2733944,47,1.0,1.0,0.978723,0.680851,0.978723,0.98617,True
karsl_03_train_0420_03_03_0420_30_11_17_22_37_06_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_37_06)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733944,2733992,48,1.0,1.0,0.9375,0.791667,0.9375,0.959375,True
karsl_03_train_0420_03_03_0420_30_11_17_22_37_09_c_mp4,03/train/0420/03_03_0420_(30_11_17_22_37_09)_c.mp4,test,03,train,0420,إيمان,Faith,إيمان,1179,2733992,2734040,48,1.0,1.0,0.958333,0.854167,0.958333,0.972917,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_18_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_18)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734040,2734079,39,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_21_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_21)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734079,2734117,38,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_24_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_24)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734117,2734160,43,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_27_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_27)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734160,2734194,34,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_29_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_29)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734194,2734229,35,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_32_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_32)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734229,2734266,37,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_35_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_35)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734266,2734302,36,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_41_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_41)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734302,2734339,37,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_44_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_44)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734339,2734377,38,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_47_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_47)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734377,2734412,35,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_53_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_53)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734412,2734450,38,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_56_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_56)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734450,2734484,34,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_11_59_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_11_59)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734484,2734519,35,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_12_02_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_12_02)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734519,2734556,37,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_12_05_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_12_05)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734556,2734588,32,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_12_08_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_12_08)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734588,2734622,34,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_12_13_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_12_13)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734622,2734654,32,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_12_16_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_12_16)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734654,2734695,41,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_12_19_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_12_19)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734695,2734731,36,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_12_22_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_12_22)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734731,2734766,35,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_27_02_18_21_12_25_c_mp4,03/train/0421/03_03_0421_(27_02_18_21_12_25)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734766,2734804,38,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_30_11_17_22_37_54_c_mp4,03/train/0421/03_03_0421_(30_11_17_22_37_54)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734804,2734844,40,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_30_11_17_22_37_57_c_mp4,03/train/0421/03_03_0421_(30_11_17_22_37_57)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734844,2734887,43,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_30_11_17_22_38_00_c_mp4,03/train/0421/03_03_0421_(30_11_17_22_38_00)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734887,2734928,41,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_30_11_17_22_38_03_c_mp4,03/train/0421/03_03_0421_(30_11_17_22_38_03)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734928,2734970,42,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_03_train_0421_03_03_0421_30_11_17_22_38_06_c_mp4,03/train/0421/03_03_0421_(30_11_17_22_38_06)_c.mp4,test,03,train,0421,الشرك بالله,Polytheism,الشرك_بالله,1180,2734970,2735011,41,1.0,1.0,1.0,1.0,1.0,1.0,True
