sample_id,relative_path,signer,source_split,split,sign_id,label_ar,label_en,frames,fps,width,height,face_rate,pose_rate,left_hand_rate,right_hand_rate,shard,shard_row
karsl_03_train_0281_03_03_0281_14_02_18_15_22_38_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_22_38)_c.mp4,03,train,test,0281,داخل,inside,36,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,216
karsl_03_train_0281_03_03_0281_14_02_18_15_22_41_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_22_41)_c.mp4,03,train,test,0281,داخل,inside,35,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,217
karsl_03_train_0281_03_03_0281_14_02_18_15_22_44_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_22_44)_c.mp4,03,train,test,0281,داخل,inside,35,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,218
karsl_03_train_0281_03_03_0281_14_02_18_15_22_49_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_22_49)_c.mp4,03,train,test,0281,داخل,inside,35,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,219
karsl_03_train_0281_03_03_0281_14_02_18_15_22_52_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_22_52)_c.mp4,03,train,test,0281,داخل,inside,36,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,220
karsl_03_train_0281_03_03_0281_14_02_18_15_22_55_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_22_55)_c.mp4,03,train,test,0281,داخل,inside,31,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,221
karsl_03_train_0281_03_03_0281_14_02_18_15_22_58_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_22_58)_c.mp4,03,train,test,0281,داخل,inside,36,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,222
karsl_03_train_0281_03_03_0281_14_02_18_15_23_03_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_23_03)_c.mp4,03,train,test,0281,داخل,inside,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,223
karsl_03_train_0281_03_03_0281_14_02_18_15_23_08_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_23_08)_c.mp4,03,train,test,0281,داخل,inside,32,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,224
karsl_03_train_0281_03_03_0281_14_02_18_15_23_14_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_23_14)_c.mp4,03,train,test,0281,داخل,inside,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,225
karsl_03_train_0281_03_03_0281_14_02_18_15_23_16_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_23_16)_c.mp4,03,train,test,0281,داخل,inside,39,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,226
karsl_03_train_0281_03_03_0281_14_02_18_15_23_22_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_23_22)_c.mp4,03,train,test,0281,داخل,inside,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,227
karsl_03_train_0281_03_03_0281_14_02_18_15_23_25_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_23_25)_c.mp4,03,train,test,0281,داخل,inside,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,228
karsl_03_train_0281_03_03_0281_14_02_18_15_23_30_c_mp4,03/train/0281/03_03_0281_(14_02_18_15_23_30)_c.mp4,03,train,test,0281,داخل,inside,31,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,229
karsl_03_train_0281_03_03_0281_22_11_17_23_46_33_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_46_33)_c.mp4,03,train,test,0281,داخل,inside,48,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,230
karsl_03_train_0281_03_03_0281_22_11_17_23_46_41_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_46_41)_c.mp4,03,train,test,0281,داخل,inside,63,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,231
karsl_03_train_0281_03_03_0281_22_11_17_23_46_45_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_46_45)_c.mp4,03,train,test,0281,داخل,inside,37,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,232
karsl_03_train_0281_03_03_0281_22_11_17_23_46_47_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_46_47)_c.mp4,03,train,test,0281,داخل,inside,47,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,233
karsl_03_train_0281_03_03_0281_22_11_17_23_46_51_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_46_51)_c.mp4,03,train,test,0281,داخل,inside,44,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,234
karsl_03_train_0281_03_03_0281_22_11_17_23_46_54_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_46_54)_c.mp4,03,train,test,0281,داخل,inside,37,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,235
karsl_03_train_0281_03_03_0281_22_11_17_23_46_56_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_46_56)_c.mp4,03,train,test,0281,داخل,inside,40,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,236
karsl_03_train_0281_03_03_0281_22_11_17_23_46_59_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_46_59)_c.mp4,03,train,test,0281,داخل,inside,37,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,237
karsl_03_train_0281_03_03_0281_22_11_17_23_47_02_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_02)_c.mp4,03,train,test,0281,داخل,inside,39,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,238
karsl_03_train_0281_03_03_0281_22_11_17_23_47_07_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_07)_c.mp4,03,train,test,0281,داخل,inside,36,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,239
karsl_03_train_0281_03_03_0281_22_11_17_23_47_10_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_10)_c.mp4,03,train,test,0281,داخل,inside,33,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,240
karsl_03_train_0281_03_03_0281_22_11_17_23_47_13_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_13)_c.mp4,03,train,test,0281,داخل,inside,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,241
karsl_03_train_0281_03_03_0281_22_11_17_23_47_15_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_15)_c.mp4,03,train,test,0281,داخل,inside,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,242
karsl_03_train_0281_03_03_0281_22_11_17_23_47_18_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_18)_c.mp4,03,train,test,0281,داخل,inside,35,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,243
karsl_03_train_0281_03_03_0281_22_11_17_23_47_21_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_21)_c.mp4,03,train,test,0281,داخل,inside,36,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,244
karsl_03_train_0281_03_03_0281_22_11_17_23_47_23_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_23)_c.mp4,03,train,test,0281,داخل,inside,35,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,245
karsl_03_train_0281_03_03_0281_22_11_17_23_47_26_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_26)_c.mp4,03,train,test,0281,داخل,inside,36,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,246
karsl_03_train_0281_03_03_0281_22_11_17_23_47_29_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_29)_c.mp4,03,train,test,0281,داخل,inside,35,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,247
karsl_03_train_0281_03_03_0281_22_11_17_23_47_31_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_31)_c.mp4,03,train,test,0281,داخل,inside,35,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,248
karsl_03_train_0281_03_03_0281_22_11_17_23_47_34_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_34)_c.mp4,03,train,test,0281,داخل,inside,35,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00249.npz,249
karsl_03_train_0281_03_03_0281_22_11_17_23_47_37_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_37)_c.mp4,03,train,test,0281,داخل,inside,38,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,0
karsl_03_train_0281_03_03_0281_22_11_17_23_47_39_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_39)_c.mp4,03,train,test,0281,داخل,inside,31,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,1
karsl_03_train_0281_03_03_0281_22_11_17_23_47_42_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_42)_c.mp4,03,train,test,0281,داخل,inside,33,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,2
karsl_03_train_0281_03_03_0281_22_11_17_23_47_44_c_mp4,03/train/0281/03_03_0281_(22_11_17_23_47_44)_c.mp4,03,train,test,0281,داخل,inside,32,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,3
karsl_03_train_0282_03_03_0282_14_02_18_15_47_57_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_47_57)_c.mp4,03,train,test,0282,فوق,up,37,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,4
karsl_03_train_0282_03_03_0282_14_02_18_15_48_00_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_00)_c.mp4,03,train,test,0282,فوق,up,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,5
karsl_03_train_0282_03_03_0282_14_02_18_15_48_03_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_03)_c.mp4,03,train,test,0282,فوق,up,30,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,6
karsl_03_train_0282_03_03_0282_14_02_18_15_48_06_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_06)_c.mp4,03,train,test,0282,فوق,up,31,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,7
karsl_03_train_0282_03_03_0282_14_02_18_15_48_08_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_08)_c.mp4,03,train,test,0282,فوق,up,30,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,8
karsl_03_train_0282_03_03_0282_14_02_18_15_48_11_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_11)_c.mp4,03,train,test,0282,فوق,up,33,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,9
karsl_03_train_0282_03_03_0282_14_02_18_15_48_13_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_13)_c.mp4,03,train,test,0282,فوق,up,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,10
karsl_03_train_0282_03_03_0282_14_02_18_15_48_19_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_19)_c.mp4,03,train,test,0282,فوق,up,31,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,11
karsl_03_train_0282_03_03_0282_14_02_18_15_48_21_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_21)_c.mp4,03,train,test,0282,فوق,up,29,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,12
karsl_03_train_0282_03_03_0282_14_02_18_15_48_24_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_24)_c.mp4,03,train,test,0282,فوق,up,32,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,13
karsl_03_train_0282_03_03_0282_14_02_18_15_48_26_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_26)_c.mp4,03,train,test,0282,فوق,up,30,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,14
karsl_03_train_0282_03_03_0282_14_02_18_15_48_29_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_29)_c.mp4,03,train,test,0282,فوق,up,31,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,15
karsl_03_train_0282_03_03_0282_14_02_18_15_48_31_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_31)_c.mp4,03,train,test,0282,فوق,up,29,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,16
karsl_03_train_0282_03_03_0282_14_02_18_15_48_34_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_34)_c.mp4,03,train,test,0282,فوق,up,31,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,17
karsl_03_train_0282_03_03_0282_14_02_18_15_48_36_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_36)_c.mp4,03,train,test,0282,فوق,up,27,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,18
karsl_03_train_0282_03_03_0282_14_02_18_15_48_39_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_39)_c.mp4,03,train,test,0282,فوق,up,31,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,19
karsl_03_train_0282_03_03_0282_14_02_18_15_48_41_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_41)_c.mp4,03,train,test,0282,فوق,up,32,30.0,1920,1080,1.0,1.0,0.96875,1.0,shard_00250.npz,20
karsl_03_train_0282_03_03_0282_14_02_18_15_48_44_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_44)_c.mp4,03,train,test,0282,فوق,up,30,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,21
karsl_03_train_0282_03_03_0282_14_02_18_15_48_47_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_47)_c.mp4,03,train,test,0282,فوق,up,30,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,22
karsl_03_train_0282_03_03_0282_14_02_18_15_48_49_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_49)_c.mp4,03,train,test,0282,فوق,up,32,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,23
karsl_03_train_0282_03_03_0282_14_02_18_15_48_52_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_52)_c.mp4,03,train,test,0282,فوق,up,30,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,24
karsl_03_train_0282_03_03_0282_14_02_18_15_48_54_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_54)_c.mp4,03,train,test,0282,فوق,up,29,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,25
karsl_03_train_0282_03_03_0282_14_02_18_15_48_59_c_mp4,03/train/0282/03_03_0282_(14_02_18_15_48_59)_c.mp4,03,train,test,0282,فوق,up,31,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,26
karsl_03_train_0282_03_03_0282_22_11_17_23_48_10_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_10)_c.mp4,03,train,test,0282,فوق,up,38,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,27
karsl_03_train_0282_03_03_0282_22_11_17_23_48_13_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_13)_c.mp4,03,train,test,0282,فوق,up,37,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,28
karsl_03_train_0282_03_03_0282_22_11_17_23_48_16_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_16)_c.mp4,03,train,test,0282,فوق,up,39,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,29
karsl_03_train_0282_03_03_0282_22_11_17_23_48_19_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_19)_c.mp4,03,train,test,0282,فوق,up,37,30.0,1920,1080,1.0,1.0,0.8918918967247009,1.0,shard_00250.npz,30
karsl_03_train_0282_03_03_0282_22_11_17_23_48_22_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_22)_c.mp4,03,train,test,0282,فوق,up,36,30.0,1920,1080,1.0,1.0,0.9444444179534912,1.0,shard_00250.npz,31
karsl_03_train_0282_03_03_0282_22_11_17_23_48_24_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_24)_c.mp4,03,train,test,0282,فوق,up,34,30.0,1920,1080,1.0,1.0,0.970588207244873,1.0,shard_00250.npz,32
karsl_03_train_0282_03_03_0282_22_11_17_23_48_33_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_33)_c.mp4,03,train,test,0282,فوق,up,40,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,33
karsl_03_train_0282_03_03_0282_22_11_17_23_48_36_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_36)_c.mp4,03,train,test,0282,فوق,up,39,30.0,1920,1080,1.0,1.0,0.9743589758872986,1.0,shard_00250.npz,34
karsl_03_train_0282_03_03_0282_22_11_17_23_48_39_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_39)_c.mp4,03,train,test,0282,فوق,up,39,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,35
karsl_03_train_0282_03_03_0282_22_11_17_23_48_44_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_44)_c.mp4,03,train,test,0282,فوق,up,34,30.0,1920,1080,1.0,1.0,0.8235294222831726,1.0,shard_00250.npz,36
karsl_03_train_0282_03_03_0282_22_11_17_23_48_47_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_47)_c.mp4,03,train,test,0282,فوق,up,38,30.0,1920,1080,1.0,1.0,0.9210526347160339,1.0,shard_00250.npz,37
karsl_03_train_0282_03_03_0282_22_11_17_23_48_50_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_50)_c.mp4,03,train,test,0282,فوق,up,42,30.0,1920,1080,1.0,1.0,0.8809523582458496,1.0,shard_00250.npz,38
karsl_03_train_0282_03_03_0282_22_11_17_23_48_53_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_48_53)_c.mp4,03,train,test,0282,فوق,up,39,30.0,1920,1080,1.0,1.0,0.8717948794364929,1.0,shard_00250.npz,39
karsl_03_train_0282_03_03_0282_22_11_17_23_49_01_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_49_01)_c.mp4,03,train,test,0282,فوق,up,35,30.0,1920,1080,1.0,1.0,0.9142857193946838,1.0,shard_00250.npz,40
karsl_03_train_0282_03_03_0282_22_11_17_23_49_04_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_49_04)_c.mp4,03,train,test,0282,فوق,up,34,30.0,1920,1080,1.0,1.0,0.8235294222831726,1.0,shard_00250.npz,41
karsl_03_train_0282_03_03_0282_22_11_17_23_49_07_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_49_07)_c.mp4,03,train,test,0282,فوق,up,38,30.0,1920,1080,1.0,1.0,0.9210526347160339,1.0,shard_00250.npz,42
karsl_03_train_0282_03_03_0282_22_11_17_23_49_10_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_49_10)_c.mp4,03,train,test,0282,فوق,up,36,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,43
karsl_03_train_0282_03_03_0282_22_11_17_23_49_12_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_49_12)_c.mp4,03,train,test,0282,فوق,up,37,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,44
karsl_03_train_0282_03_03_0282_22_11_17_23_49_15_c_mp4,03/train/0282/03_03_0282_(22_11_17_23_49_15)_c.mp4,03,train,test,0282,فوق,up,38,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,45
karsl_03_train_0283_03_03_0283_14_02_18_15_49_39_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_49_39)_c.mp4,03,train,test,0283,قريب,near,36,30.0,1920,1080,1.0,1.0,0.9444444179534912,1.0,shard_00250.npz,46
karsl_03_train_0283_03_03_0283_14_02_18_15_49_41_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_49_41)_c.mp4,03,train,test,0283,قريب,near,36,30.0,1920,1080,1.0,1.0,0.7777777910232544,1.0,shard_00250.npz,47
karsl_03_train_0283_03_03_0283_14_02_18_15_49_44_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_49_44)_c.mp4,03,train,test,0283,قريب,near,36,30.0,1920,1080,1.0,1.0,0.9166666865348816,1.0,shard_00250.npz,48
karsl_03_train_0283_03_03_0283_14_02_18_15_49_47_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_49_47)_c.mp4,03,train,test,0283,قريب,near,35,30.0,1920,1080,1.0,1.0,0.9142857193946838,1.0,shard_00250.npz,49
karsl_03_train_0283_03_03_0283_14_02_18_15_49_50_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_49_50)_c.mp4,03,train,test,0283,قريب,near,35,30.0,1920,1080,1.0,1.0,0.8285714387893677,1.0,shard_00250.npz,50
karsl_03_train_0283_03_03_0283_14_02_18_15_49_52_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_49_52)_c.mp4,03,train,test,0283,قريب,near,32,30.0,1920,1080,1.0,1.0,0.96875,1.0,shard_00250.npz,51
karsl_03_train_0283_03_03_0283_14_02_18_15_49_55_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_49_55)_c.mp4,03,train,test,0283,قريب,near,34,30.0,1920,1080,1.0,1.0,0.9411764740943909,1.0,shard_00250.npz,52
karsl_03_train_0283_03_03_0283_14_02_18_15_49_58_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_49_58)_c.mp4,03,train,test,0283,قريب,near,34,30.0,1920,1080,1.0,1.0,0.9411764740943909,1.0,shard_00250.npz,53
karsl_03_train_0283_03_03_0283_14_02_18_15_50_00_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_00)_c.mp4,03,train,test,0283,قريب,near,38,30.0,1920,1080,1.0,1.0,0.9210526347160339,1.0,shard_00250.npz,54
karsl_03_train_0283_03_03_0283_14_02_18_15_50_03_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_03)_c.mp4,03,train,test,0283,قريب,near,33,30.0,1920,1080,1.0,1.0,0.8787878751754761,1.0,shard_00250.npz,55
karsl_03_train_0283_03_03_0283_14_02_18_15_50_08_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_08)_c.mp4,03,train,test,0283,قريب,near,33,30.0,1920,1080,1.0,1.0,0.8787878751754761,1.0,shard_00250.npz,56
karsl_03_train_0283_03_03_0283_14_02_18_15_50_11_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_11)_c.mp4,03,train,test,0283,قريب,near,32,30.0,1920,1080,1.0,1.0,0.875,1.0,shard_00250.npz,57
karsl_03_train_0283_03_03_0283_14_02_18_15_50_14_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_14)_c.mp4,03,train,test,0283,قريب,near,32,30.0,1920,1080,1.0,1.0,0.90625,1.0,shard_00250.npz,58
karsl_03_train_0283_03_03_0283_14_02_18_15_50_16_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_16)_c.mp4,03,train,test,0283,قريب,near,33,30.0,1920,1080,1.0,1.0,0.8787878751754761,1.0,shard_00250.npz,59
karsl_03_train_0283_03_03_0283_14_02_18_15_50_19_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_19)_c.mp4,03,train,test,0283,قريب,near,33,30.0,1920,1080,1.0,1.0,0.8181818127632141,1.0,shard_00250.npz,60
karsl_03_train_0283_03_03_0283_14_02_18_15_50_21_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_21)_c.mp4,03,train,test,0283,قريب,near,34,30.0,1920,1080,1.0,1.0,0.7647058963775635,1.0,shard_00250.npz,61
karsl_03_train_0283_03_03_0283_14_02_18_15_50_24_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_24)_c.mp4,03,train,test,0283,قريب,near,30,30.0,1920,1080,1.0,1.0,0.8999999761581421,1.0,shard_00250.npz,62
karsl_03_train_0283_03_03_0283_14_02_18_15_50_27_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_27)_c.mp4,03,train,test,0283,قريب,near,29,30.0,1920,1080,1.0,1.0,0.7931034564971924,1.0,shard_00250.npz,63
karsl_03_train_0283_03_03_0283_14_02_18_15_50_29_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_29)_c.mp4,03,train,test,0283,قريب,near,30,30.0,1920,1080,1.0,1.0,0.9333333373069763,1.0,shard_00250.npz,64
karsl_03_train_0283_03_03_0283_14_02_18_15_50_31_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_31)_c.mp4,03,train,test,0283,قريب,near,32,30.0,1920,1080,1.0,1.0,0.9375,1.0,shard_00250.npz,65
karsl_03_train_0283_03_03_0283_14_02_18_15_50_34_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_34)_c.mp4,03,train,test,0283,قريب,near,32,30.0,1920,1080,1.0,1.0,0.96875,1.0,shard_00250.npz,66
karsl_03_train_0283_03_03_0283_14_02_18_15_50_36_c_mp4,03/train/0283/03_03_0283_(14_02_18_15_50_36)_c.mp4,03,train,test,0283,قريب,near,28,30.0,1920,1080,1.0,1.0,0.7857142686843872,1.0,shard_00250.npz,67
karsl_03_train_0283_03_03_0283_22_11_17_23_50_03_c_mp4,03/train/0283/03_03_0283_(22_11_17_23_50_03)_c.mp4,03,train,test,0283,قريب,near,47,30.0,1920,1080,1.0,1.0,0.978723406791687,1.0,shard_00250.npz,68
karsl_03_train_0283_03_03_0283_22_11_17_23_50_09_c_mp4,03/train/0283/03_03_0283_(22_11_17_23_50_09)_c.mp4,03,train,test,0283,قريب,near,37,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,69
karsl_03_train_0283_03_03_0283_22_11_17_23_50_12_c_mp4,03/train/0283/03_03_0283_(22_11_17_23_50_12)_c.mp4,03,train,test,0283,قريب,near,42,30.0,1920,1080,1.0,1.0,0.9285714030265808,1.0,shard_00250.npz,70
karsl_03_train_0283_03_03_0283_22_11_17_23_50_15_c_mp4,03/train/0283/03_03_0283_(22_11_17_23_50_15)_c.mp4,03,train,test,0283,قريب,near,37,30.0,1920,1080,1.0,1.0,0.9729729890823364,1.0,shard_00250.npz,71
karsl_03_train_0283_03_03_0283_22_11_17_23_50_17_c_mp4,03/train/0283/03_03_0283_(22_11_17_23_50_17)_c.mp4,03,train,test,0283,قريب,near,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00250.npz,72
karsl_03_train_0283_03_03_0283_22_11_17_23_50_20_c_mp4,03/train/0283/03_03_0283_(22_11_17_23_50_20)_c.mp4,03,train,test,0283,قريب,near,37,30.0,1920,1080,1.0,1.0,0.9459459185600281,1.0,shard_00250.npz,73
karsl_03_train_0283_03_03_0283_22_11_17_23_50_23_c_mp4,03/train/0283/03_03_0283_(22_11_17_23_50_23)_c.mp4,03,train,test,0283,قريب,near,36,30.0,1920,1080,1.0,1.0,0.8611111044883728,1.0,shard_00250.npz,74
karsl_03_train_0283_03_03_0283_22_11_17_23_50_26_c_mp4,03/train/0283/03_03_0283_(22_11_17_23_50_26)_c.mp4,03,train,test,0283,قريب,near,34,30.0,1920,1080,1.0,1.0,0.9411764740943909,1.0,shard_00250.npz,75
